,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
3843,16651631,CHEMBL3831093,Displacement of [3H]MSX2 from recombinant human adenosine receptor A2a expressed in CHO cell membranes,B,CHEMBL3827187,=,nM,1010.0,CHEMBL251,Homo sapiens,Ki,nM,1010.0
3844,16651632,CHEMBL3831093,Displacement of [3H]MSX2 from recombinant human adenosine receptor A2a expressed in CHO cell membranes,B,CHEMBL3827074,=,nM,666.0,CHEMBL251,Homo sapiens,Ki,nM,666.0
3845,16651633,CHEMBL3831093,Displacement of [3H]MSX2 from recombinant human adenosine receptor A2a expressed in CHO cell membranes,B,CHEMBL3827201,=,nM,921.0,CHEMBL251,Homo sapiens,Ki,nM,921.0
3846,16651636,CHEMBL3831093,Displacement of [3H]MSX2 from recombinant human adenosine receptor A2a expressed in CHO cell membranes,B,CHEMBL3827859,=,nM,559.0,CHEMBL251,Homo sapiens,Ki,nM,559.0
3847,16651640,CHEMBL3831093,Displacement of [3H]MSX2 from recombinant human adenosine receptor A2a expressed in CHO cell membranes,B,CHEMBL3827583,=,nM,2180.0,CHEMBL251,Homo sapiens,Ki,nM,2180.0
3848,16651646,CHEMBL3831093,Displacement of [3H]MSX2 from recombinant human adenosine receptor A2a expressed in CHO cell membranes,B,CHEMBL3827331,=,nM,546.0,CHEMBL251,Homo sapiens,Ki,nM,546.0
3849,16770993,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL523797,=,nM,4520.0,CHEMBL251,Homo sapiens,Ki,uM,4.52
3850,16771002,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL2012686,=,nM,3950.0,CHEMBL251,Homo sapiens,Ki,uM,3.95
3851,16771031,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL119709,=,nM,6200.0,CHEMBL251,Homo sapiens,Ki,uM,6.2
3852,16771038,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL431733,=,nM,5400.0,CHEMBL251,Homo sapiens,Ki,uM,5.4
3853,16771054,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3923870,=,nM,2200.0,CHEMBL251,Homo sapiens,Ki,uM,2.2
3854,16771063,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3904817,=,nM,1750.0,CHEMBL251,Homo sapiens,Ki,uM,1.75
3855,16771071,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3932820,=,nM,1880.0,CHEMBL251,Homo sapiens,Ki,uM,1.88
3856,16771079,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3976579,=,nM,2950.0,CHEMBL251,Homo sapiens,Ki,uM,2.95
3857,16771087,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3905850,=,nM,2200.0,CHEMBL251,Homo sapiens,Ki,uM,2.2
3858,16771095,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3984645,=,nM,1520.0,CHEMBL251,Homo sapiens,Ki,uM,1.52
3859,16771103,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3914843,=,nM,2690.0,CHEMBL251,Homo sapiens,Ki,uM,2.69
3860,16771111,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3931747,=,nM,3940.0,CHEMBL251,Homo sapiens,Ki,uM,3.94
3861,16771127,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3976121,=,nM,4320.0,CHEMBL251,Homo sapiens,Ki,uM,4.32
3862,16771156,CHEMBL3863867,Displacement of [3 H]2-[p-(2-carboxyethyl)phenyl-ethylamino]-5'-N-ethylcarboxamidoadenosine from recombinant human adenosine receptor A2A expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,CHEMBL3955519,=,nM,1570.0,CHEMBL251,Homo sapiens,Ki,uM,1.57
3863,16779898,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3965187,=,nM,2.0,CHEMBL251,Homo sapiens,Ki,nM,2.0
3864,16779899,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3939976,=,nM,5.0,CHEMBL251,Homo sapiens,Ki,nM,5.0
3865,16779900,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3911977,=,nM,1.0,CHEMBL251,Homo sapiens,Ki,nM,1.0
3866,16779901,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3981924,=,nM,9.6,CHEMBL251,Homo sapiens,Ki,nM,9.6
3867,16779902,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3902955,=,nM,0.5,CHEMBL251,Homo sapiens,Ki,nM,0.5
3868,16779903,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3973920,=,nM,0.2,CHEMBL251,Homo sapiens,Ki,nM,0.2
3869,16779904,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3929822,=,nM,180.0,CHEMBL251,Homo sapiens,Ki,nM,180.0
3870,16779905,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3901883,=,nM,1.5,CHEMBL251,Homo sapiens,Ki,nM,1.5
3871,16779906,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3920917,=,nM,3.0,CHEMBL251,Homo sapiens,Ki,nM,3.0
3872,16779907,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3892905,=,nM,7.8,CHEMBL251,Homo sapiens,Ki,nM,7.8
3873,16779908,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3977457,=,nM,0.8,CHEMBL251,Homo sapiens,Ki,nM,0.8
3874,16779909,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3906827,=,nM,0.4,CHEMBL251,Homo sapiens,Ki,nM,0.4
3875,16779910,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3941632,=,nM,0.5,CHEMBL251,Homo sapiens,Ki,nM,0.5
3876,16779911,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3971217,=,nM,4.6,CHEMBL251,Homo sapiens,Ki,nM,4.6
3877,16779912,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3932655,=,nM,0.4,CHEMBL251,Homo sapiens,Ki,nM,0.4
3878,16779913,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3960148,=,nM,0.2,CHEMBL251,Homo sapiens,Ki,nM,0.2
3879,16779914,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3923709,=,nM,0.2,CHEMBL251,Homo sapiens,Ki,nM,0.2
3880,16779915,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3951425,=,nM,0.6,CHEMBL251,Homo sapiens,Ki,nM,0.6
3881,16779916,CHEMBL3865239,"Displacement of [3H]5-amino-7-[2- phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][l,2,4]triazolo[l,5-c]pyrimidine from human adenosine A2A receptor expressed in HEK293 cell membranes measured after 1 hr by TopCount scintillation counting method",B,CHEMBL3914681,=,nM,10.0,CHEMBL251,Homo sapiens,Ki,nM,10.0
3882,16849802,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3916315,=,nM,1.3,CHEMBL251,Homo sapiens,Ki,nM,1.3
3883,16849803,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3930969,=,nM,4.7,CHEMBL251,Homo sapiens,Ki,nM,4.7
3884,16849804,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3969553,=,nM,1.3,CHEMBL251,Homo sapiens,Ki,nM,1.3
3885,16849806,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3977929,=,nM,129.0,CHEMBL251,Homo sapiens,Ki,nM,129.0
3886,16849807,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3948763,=,nM,36.0,CHEMBL251,Homo sapiens,Ki,nM,36.0
3887,16849808,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3318881,=,nM,108.0,CHEMBL251,Homo sapiens,Ki,nM,108.0
3888,16849810,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3965184,=,nM,98.0,CHEMBL251,Homo sapiens,Ki,nM,98.0
3889,16849812,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3916959,=,nM,251.0,CHEMBL251,Homo sapiens,Ki,nM,251.0
3890,16849817,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3926983,=,nM,154.0,CHEMBL251,Homo sapiens,Ki,nM,154.0
3891,16849820,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3982084,=,nM,120.0,CHEMBL251,Homo sapiens,Ki,nM,120.0
3892,16849908,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3951351,=,nM,7.2,CHEMBL251,Homo sapiens,Ki,nM,7.2
3893,16849909,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3966761,=,nM,65.0,CHEMBL251,Homo sapiens,Ki,nM,65.0
3894,16849910,CHEMBL3878179,Displacement of [3H]ZM241385 from recombinant human adenosine A2A receptor expressed in HEK293 cell membranes after 2 hrs by beta scintillation counting method,B,CHEMBL3937015,=,nM,1389.0,CHEMBL251,Homo sapiens,Ki,nM,1389.0
3895,16853791,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3908770,=,nM,18.0,CHEMBL251,Homo sapiens,Ki,nM,18.0
3896,16853792,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3934626,=,nM,32.0,CHEMBL251,Homo sapiens,Ki,nM,32.0
3897,16853793,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3935610,=,nM,30.0,CHEMBL251,Homo sapiens,Ki,nM,30.0
3898,16853794,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3907658,=,nM,17.0,CHEMBL251,Homo sapiens,Ki,nM,17.0
3899,16853795,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3917647,=,nM,16.0,CHEMBL251,Homo sapiens,Ki,nM,16.0
3900,16853796,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3898647,=,nM,91.0,CHEMBL251,Homo sapiens,Ki,nM,91.0
3901,16853797,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3980049,=,nM,40.0,CHEMBL251,Homo sapiens,Ki,nM,40.0
3902,16853798,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3951103,=,nM,58.0,CHEMBL251,Homo sapiens,Ki,nM,58.0
3903,16853799,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3922410,=,nM,782.0,CHEMBL251,Homo sapiens,Ki,nM,782.0
3904,16853800,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3950142,=,nM,22.0,CHEMBL251,Homo sapiens,Ki,nM,22.0
3905,16853801,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3931329,=,nM,171.0,CHEMBL251,Homo sapiens,Ki,nM,171.0
3906,16853804,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3932413,=,nM,20.0,CHEMBL251,Homo sapiens,Ki,nM,20.0
3907,16853805,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3913413,=,nM,0.82,CHEMBL251,Homo sapiens,Ki,nM,0.82
3908,16853806,CHEMBL3878902,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cell membranes measured after 60 mins by scintillation counting method,B,CHEMBL3963278,=,nM,17.0,CHEMBL251,Homo sapiens,Ki,nM,17.0
